	model_id	variable	relative_importance	scaled_importance	percentage
202	GBM_2_AutoML_20190415_201144	total_parking_capacity_in_site	1.014614728597276e+20	0.2183760599295386	0.05720220105645512
203	GBM_2_AutoML_20190415_201144	heat_fuel_cogeneration	8.852563939410575e+19	0.1905341977476973	0.04990920475079014
204	GBM_2_AutoML_20190415_201144	total_household_count_in_sites	5.787991936333775e+19	0.12457525387079267	0.03263168463097693
205	GBM_2_AutoML_20190415_201144	bathroom_count	5.610352638727029e+19	0.12075191395598157	0.031630185388867874
206	GBM_2_AutoML_20190415_201144	floor	5.59932233807718e+19	0.12051450821685117	0.03156799848602662
207	GBM_2_AutoML_20190415_201144	heat_type_district	3.537930230629715e+19	0.07614705782348084	0.01994623088667185
208	GBM_2_AutoML_20190415_201144	total_household_count_of_area_type	3.3193453399069164e+19	0.07144244376153377	0.01871388756318046
209	GBM_2_AutoML_20190415_201144	heat_fuel_gas	2.6177944691253707e+19	0.056342927592158296	0.014758666647231607
210	GBM_2_AutoML_20190415_201144	room_count	2.255771689489426e+19	0.0485510923276599	0.012717645632645908
211	GBM_2_AutoML_20190415_201144	heat_type_individual	1.967544831774923e+19	0.04234757055929536	0.01109267309872171
212	GBM_2_AutoML_20190415_201144	front_door_structure_stairway	1.449060887799477e+19	0.031188213452522373	0.008169551447528
213	GBM_2_AutoML_20190415_201144	front_door_structure_corridor	5.105951679484789e+18	0.010989566566789656	0.00287864611386263
214	GBM_2_AutoML_20190415_201144	heat_type_central	4.3366967859310756e+18	0.009333895226713393	0.0024449536802276825
215	GBM_2_AutoML_20190415_201144	front_door_structure_mixed	3.2510423031999365e+18	0.0069972353921825435	0.0018328807007147066
216	DRF_1_AutoML_20190415_201144	supply_area	1.0766007609404036e+21	1.0	0.268027942824505
217	DRF_1_AutoML_20190415_201144	city	7.32856975088142e+20	0.6807137814467048	0.18245031449344995
218	DRF_1_AutoML_20190415_201144	exclusive_use_area	5.35235610555032e+20	0.4971532902201437	0.1332509736461392
219	DRF_1_AutoML_20190415_201144	apartment_building_count_in_sites	2.5560441808713312e+20	0.2374180173009207	0.0636346627666385
220	DRF_1_AutoML_20190415_201144	total_household_count_in_sites	2.019187309634818e+20	0.1875520975733912	0.05026920288501687
221	DRF_1_AutoML_20190415_201144	floor	1.9668269826233808e+20	0.18268861159872954	0.048965652744272475
222	DRF_1_AutoML_20190415_201144	total_parking_capacity_in_site	1.949243240828266e+20	0.18105534674948726	0.04852789212664249
223	DRF_1_AutoML_20190415_201144	bathroom_count	1.4646471248301785e+20	0.13604366427818784	0.03646350347079028
224	DRF_1_AutoML_20190415_201144	total_household_count_of_area_type	1.4189903882718963e+20	0.13180284091870953	0.0353268443098672
225	DRF_1_AutoML_20190415_201144	room_count	1.1233540536392063e+20	0.10434267691376736	0.027966753041999033
226	DRF_1_AutoML_20190415_201144	heat_type_district	1.0344218588256141e+20	0.09608221509355552	0.025752718453547287
227	DRF_1_AutoML_20190415_201144	heat_fuel_gas	7.3186106384398156e+19	0.06797887298581377	0.01822023748191598
228	DRF_1_AutoML_20190415_201144	heat_fuel_cogeneration	7.051128926313539e+19	0.06549437063516865	0.01755432142792992
229	DRF_1_AutoML_20190415_201144	heat_type_individual	6.842106928022159e+19	0.06355287100155516	0.017033945275137966
230	DRF_1_AutoML_20190415_201144	front_door_structure_corridor	3.812498075294682e+19	0.035412366530044904	0.009491503751595288
231	DRF_1_AutoML_20190415_201144	front_door_structure_stairway	3.812169101415652e+19	0.035409310858054266	0.009490684746117691
